TAM;TAM;2023-11-18T16:15:00-03:00;2023-11-18;2023-11-20T13:05:00-03:00;2023-11-25T15:45:00-03:00;2023-11-25;2023-11-27T21:00:00-03:00;6;3881.72;3781.72;0;2;3881.72;Recife;Madri;Aeroporto de Madrid-Barajas;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=MAD&ida=18-11-2023&volta=25-11-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
TAM;AIR FRANCE;2023-10-31T02:30:00-03:00;2023-10-31;2023-11-01T14:15:00-03:00;2023-11-09T15:25:00-03:00;2023-11-09;2023-11-11T11:20:00-03:00;9;4477;4377;0;2;4477;Recife;Paris;Aeroporto de Paris-Charles de Gaulle;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=CDG&ida=31-10-2023&volta=09-11-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-10-18T17:40:00-03:00;2023-10-18;2023-10-19T22:50:00-03:00;2023-10-29T17:00:00-03:00;2023-10-29;2023-10-29T21:50:00-03:00;10;4714.86;;0;2;4714.86;Recife;Lisboa;Aeroporto de Lisboa;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=LIS&ida=18-10-2023&volta=29-10-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-09-26T12:30:00-03:00;2023-09-26;2023-09-27T11:10:00-03:00;2023-10-01T07:00:00-03:00;2023-10-01;2023-10-01T20:50:00-03:00;4;4723.9;;0;2;4723.9;Recife;Paris;Aeroporto de Paris-Charles de Gaulle;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=PAR&ida=26-09-2023&volta=01-10-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-11-03T12:55:00-03:00;2023-11-03;2023-11-04T16:25:00-03:00;2023-11-15T06:10:00-03:00;2023-11-15;2023-11-16T02:45:00-03:00;11;4793.2;;0;2;4793.2;Recife;Roma;Aeroporto Internacional de Roma;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=ROM&ida=03-11-2023&volta=15-11-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-09-16T12:30:00-03:00;2023-09-16;2023-09-17T19:15:00-03:00;2023-09-20T17:10:00-03:00;2023-09-20;2023-09-20T20:50:00-03:00;4;4943.9;;0;2;4943.9;Recife;Lisboa;Aeroporto de Lisboa;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=LIS&ida=16-09-2023&volta=20-09-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
AZUL;azul;2023-06-09T22:20:00-03:00;2023-06-09;2023-06-11T09:50:00-03:00;2023-06-20T10:00:00-03:00;2023-06-20;2023-06-20T21:30:00-03:00;10;5315.49;5432.39;0;1;5315.49;Recife;Lisboa;Aeroporto de Lisboa;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=LIS&ida=09-06-2023&volta=20-06-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
TAM;TAM;2023-06-07T02:30:00-03:00;2023-06-07;2023-06-08T15:15:00-03:00;2023-06-22T22:05:00-03:00;2023-06-22;2023-06-23T21:15:00-03:00;15;5521.72;5421.72;0;1;5521.72;Recife;Paris;Aeroporto de Paris-Charles de Gaulle;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=PAR&ida=07-06-2023&volta=22-06-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
TAM;TAM;2023-05-30T16:15:00-03:00;2023-05-30;2023-06-01T07:15:00-03:00;2023-06-15T09:25:00-03:00;2023-06-15;2023-06-16T11:00:00-03:00;15;5594.32;5494.32;0;2;5594.32;Recife;Lisboa;Aeroporto de Lisboa;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=LIS&ida=30-05-2023&volta=15-06-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
TAM;TAM;2023-06-11T12:00:00-03:00;2023-06-11;2023-06-13T16:40:00-03:00;2023-06-20T21:25:00-03:00;2023-06-20;2023-06-22T11:00:00-03:00;9;5647.23;5547.23;0;2;5647.23;Recife;Frankfurt;Frankfurt Airport;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=FRA&ida=11-06-2023&volta=20-06-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
