GOL;gol;2023-11-20T05:00:00-03:00;2023-11-20;2023-11-21T17:25:00-03:00;2023-12-02T21:10:00-03:00;2023-12-02;2023-12-03T21:50:00-03:00;12;3609.16;;0;2;3609.16;Recife;Madri;Aeroporto de Madrid-Barajas;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=MAD&ida=20-11-2023&volta=02-12-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-10-03T12:00:00-03:00;2023-10-03;2023-10-04T19:15:00-03:00;2023-10-17T13:30:00-03:00;2023-10-17;2023-10-17T20:50:00-03:00;14;3710.35;;0;2;3710.35;Recife;Frankfurt;Frankfurt Airport;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=FRA&ida=03-10-2023&volta=17-10-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-10-04T03:15:00-03:00;2023-10-04;2023-10-05T19:15:00-03:00;2023-10-18T19:40:00-03:00;2023-10-18;2023-10-19T20:50:00-03:00;14;3710.35;;0;2;3710.35;Recife;Frankfurt;Frankfurt Airport;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=FRA&ida=04-10-2023&volta=18-10-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-08-09T05:00:00-03:00;2023-08-09;2023-08-10T19:15:00-03:00;2023-08-23T19:40:00-03:00;2023-08-23;2023-08-24T20:50:00-03:00;14;3751.09;;0;2;3751.09;Recife;Frankfurt;Frankfurt Airport;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=FRA&ida=09-08-2023&volta=23-08-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-10-02T17:40:00-03:00;2023-10-02;2023-10-03T17:35:00-03:00;2023-10-17T05:55:00-03:00;2023-10-17;2023-10-17T20:50:00-03:00;14;3852.03;;0;2;3852.03;Recife;Milão;Aeroporto de Milão-Malpensa;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=MIL&ida=02-10-2023&volta=17-10-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-10-03T17:40:00-03:00;2023-10-03;2023-10-04T19:45:00-03:00;2023-10-17T05:55:00-03:00;2023-10-17;2023-10-17T20:50:00-03:00;13;3852.03;;0;2;3852.03;Recife;Milão;Aeroporto de Milão-Linate;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=MIL&ida=03-10-2023&volta=17-10-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-10-04T17:40:00-03:00;2023-10-04;2023-10-05T19:45:00-03:00;2023-10-18T20:30:00-03:00;2023-10-18;2023-10-19T20:50:00-03:00;14;3852.03;;0;2;3852.03;Recife;Milão;Aeroporto de Milão-Linate;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=MIL&ida=04-10-2023&volta=18-10-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-10-28T17:40:00-03:00;2023-10-28;2023-10-29T17:05:00-03:00;2023-11-01T06:20:00-03:00;2023-11-01;2023-11-01T21:50:00-03:00;3;3852.03;;0;2;3852.03;Recife;Milão;Aeroporto de Milão-Malpensa;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=MXP&ida=28-10-2023&volta=01-11-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-08-09T05:00:00-03:00;2023-08-09;2023-08-10T09:55:00-03:00;2023-08-23T20:30:00-03:00;2023-08-23;2023-08-24T20:50:00-03:00;14;3854.92;;0;2;3854.92;Recife;Milão;Aeroporto de Milão-Malpensa;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=MIL&ida=09-08-2023&volta=23-08-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
GOL;gol;2023-11-15T05:00:00-03:00;2023-11-15;2023-11-16T17:25:00-03:00;2023-11-22T15:00:00-03:00;2023-11-22;2023-11-22T21:50:00-03:00;7;3923.16;;0;2;3923.16;Recife;Madri;Aeroporto de Madrid-Barajas;Aeroporto Internacional do Recife/Guararapes - Gilberto Freyre;https://123milhas.com/v2/busca?de=REC&para=MAD&ida=15-11-2023&volta=22-11-2023&adultos=1&criancas=0&classe=3&is_loyalty=0
